Year	Month	Day	Wday	D1	D2	s	week	Weather	Rain_val	rain	Event.flag	Head.count	Event_val	event	trend	ar	sale.hidden	Sale
2012	7	24	2	0	0	1.827438438	1.827438438	1	0	0	1	14700	0.552468239	33.56244551	62.86396	5.929487	104.1833309	107.1232432
2012	7	25	3	0	0	6.002347636	6.002347636	3	0.5	5.85	0	0	0	0	62.95943	6.730769	81.54254664	81.86119038
2012	7	26	4	0	0	8.625266349	8.625266349	2	0.1	1.17	0	0	0	0	63.00716	5.288462	78.09088835	76.31670907
2012	7	27	5	0	0	14.62158421	14.62158421	2	0.1	1.17	0	0	0	0	63.05489	-0.1602564	78.68621781	83.29869653
2012	7	28	6	0	0	-13.08768962	-13.08768962	1	0	0	0	0	0	0	63.05489	0	49.96720038	54.92882722
2012	7	29	0	0	0	-5.060880127	-5.060880127	3	0.5	5.85	0	0	0	0	63.15036	0	63.93947987	68.30729938
2012	7	30	1	0	0	6.701048496	6.701048496	1	0	0	0	0	0	0	63.24582	3.205128	73.1519965	60.09677919
2012	7	31	2	0	0	4.838904872	4.838904872	2	0.1	1.17	0	0	0	0	63.29356	7.211538	76.51400287	72.02741871
2012	8	1	3	0	0	-3.33687997	-3.33687997	3	0.5	5.85	1	14700	0.552468239	32.45750903	63.34129	6.570513	104.8824321	109.5686087
2012	8	2	4	0	0	13.73043158	13.73043158	1	0	0	0	0	0	0	63.34129	3.365385	80.43710658	76.71042491
2012	8	3	5	0	0	10.72622128	10.72622128	1	0	0	1	7000	0	0	63.43675	0	74.16297128	76.20566943
2012	8	4	6	0	0	-26.10842809	-26.10842809	3	0.5	5.85	0	0	0	0	63.53222	-1.121795	42.15199691	43.06656027
2012	8	5	0	0	0	-7.032662514	-7.032662514	1	0	0	0	0	0	0	63.57995	-2.403846	54.14344149	59.68045294
2012	8	6	1	0	0	13.01801464	13.01801464	1	0	0	1	14700	0.552468239	31.76692373	63.62769	-1.923077	106.4895514	102.937693
2012	8	7	2	0	0	1.929494609	1.929494609	1	0	0	1	27700	0.905962405	51.86634768	63.72315	-0.9615384	116.5574539	116.268442
2012	8	8	3	0	0	-7.126201288	-7.126201288	3	0.5	5.85	0	0	0	0	63.72315	-0.1602564	62.28669231	64.0113094
2012	8	9	4	0	0	3.244341336	3.244341336	4	1	11.7	1	25200	0.873060322	49.54617329	63.81861	0.1602564	128.469381	134.8326533
2012	8	10	5	0	0	11.64949713	11.64949713	1	0	0	1	23000	0.834706365	47.16090962	63.91408	0.3205128	123.0449996	122.1580954
2012	8	11	6	0	0	-15.84755942	-15.84755942	1	0	0	1	12800	0.43786031	24.62964246	63.91408	0.1602564	72.85641945	74.30844943
2012	8	12	0	0	0	-10.45783086	-10.45783086	2	0.1	1.17	0	0	0	0	64.00954	0	54.72170914	48.00746811
2012	8	13	1	0	0	8.114202111	8.114202111	1	0	0	0	0	0	0	64.10501	0	72.21921211	75.38446226
2012	8	14	2	0	0	-8.816812102	-8.816812102	1	0	0	0	0	0	0	64.20048	0	55.3836679	56.41776643
2012	8	15	3	0	0	-0.923000654	-0.923000654	1	0	0	0	0	0	0	64.29594	0.1602564	63.53319575	66.72973246
2012	8	16	4	0	0	8.3093613	8.3093613	3	0.5	5.85	1	14500	0.541597397	29.78785685	64.34367	-0.1602564	108.1306317	106.0772789
2012	8	17	5	0	0	16.93676344	16.93676344	1	0	0	1	7800	0	0	64.48687	-0.6410257	80.78260774	89.20939085
2012	8	18	6	0	0	-14.13310943	-14.13310943	2	0.1	1.17	1	15800	0.607810349	33.12566404	64.58234	-1.282051	83.46284361	82.76371309
2012	8	19	0	0	0	-9.572224265	-9.572224265	1	0	0	0	0	0	0	64.6778	-1.76282	53.34275573	53.94844948
2012	8	20	1	0	0	16.7940549	16.7940549	2	0.1	1.17	0	0	0	0	64.77327	-1.602564	81.1347609	80.60636502
2012	8	21	2	0	0	2.00525419	2.00525419	1	0	0	0	0	0	0	64.9642	-0.1602564	66.80919779	71.04072225
2012	8	22	3	0	0	-5.605640303	-5.605640303	1	0	0	0	0	0	0	65.05967	2.24359	61.6976197	57.85537458
2012	8	23	4	0	0	3.207213612	3.207213612	2	0.1	1.17	0	0	0	0	65.1074	4.967949	74.45256261	75.45987464
2012	8	24	5	0	0	10.3122356	10.3122356	3	0.5	5.85	0	0	0	0	65.29833	5.929487	87.3900526	90.26290059
2012	8	25	6	0	0	-19.09008223	-19.09008223	3	0.5	5.85	1	19200	0.739204274	38.99302547	65.39379	3.846154	94.99288724	88.7666878
2012	8	26	0	0	0	-9.109605614	-9.109605614	1	0	0	0	0	0	0	65.58472	-0.801282	55.67383239	56.81242643
2012	8	27	1	0	0	12.40351116	12.40351116	3	0.5	5.85	1	47000	0.990727221	51.76549731	65.72792	-5.288462	130.4584665	127.4894562
2012	8	28	2	0	0	2.795770687	2.795770687	1	0	0	0	0	0	0	65.91885	-4.967949	63.74667169	70.89072562
2012	8	29	3	0	0	-0.041602576	-0.041602576	1	0	0	1	30400	0.931989028	48.23043222	66.06205	-1.923077	112.3278026	115.852293
2012	8	30	4	0	0	5.5072729	5.5072729	3	0.5	5.85	0	0	0	0	66.15752	-0.4807692	77.0340237	68.40835415
2012	8	31	5	0	0	18.24138983	18.24138983	3	0.5	5.85	1	12100	0.38860008	19.91575409	66.44392	2.083333	112.5343969	117.1308208
2012	9	1	6	0	0	-18.24922445	-18.24922445	1	0	0	0	0	0	0	66.53938	0.6410257	48.93118125	50.01988588
2012	9	2	0	0	0	-13.7741434	-13.7741434	2	0.1	1.17	1	20400	0.77418102	39.28968678	66.82578	-1.923077	91.58824638	88.78162257
2012	9	3	1	0	0	10.49340078	10.49340078	1	0	0	0	0	0	0	66.92124	-5.128205	72.28643578	70.50850764
2012	9	4	2	0	0	4.063532202	4.063532202	1	0	0	1	8100	0.011928362	0.599400201	67.3031	-6.089744	65.8762884	59.51557757
2012	9	5	3	0	0	-4.544221328	-4.544221328	3	0.5	5.85	1	28200	0.911439095	45.57195473	67.39857	-6.730769	107.5455344	109.4765187
2012	9	6	4	0	0	7.979980198	7.979980198	1	0	0	1	29900	0.927783076	46.62109955	67.5895	-6.25	115.9405797	107.7479641
2012	9	7	5	0	0	13.43758344	13.43758344	3	0.5	5.85	0	0	0	0	67.92363	-6.089744	81.12146944	80.42015556
2012	9	8	6	0	0	-14.78608927	-14.78608927	1	0	0	0	0	0	0	68.11456	-5.929487	47.39898373	49.67486177
2012	9	9	0	0	0	-11.60678364	-11.60678364	1	0	0	0	0	0	0	68.49642	-4.487179	52.40245736	52.81937417
2012	9	10	1	0	0	11.53247655	11.53247655	1	0	0	0	0	0	0	68.68735	-3.044872	77.17495455	81.47082116
2012	9	11	2	0	0	-0.270769821	-0.270769821	1	0	0	0	0	0	0	69.06921	1.121795	69.92023518	70.1729757
2012	9	12	3	0	0	-7.408531479	-7.408531479	3	0.5	5.85	1	60800	0.998234909	51.65865653	69.26014	4.807693	124.167958	135.7126786
2012	9	13	4	0	0	-0.795881245	-0.795881245	3	0.5	5.85	0	0	0	0	69.49881	2.403846	76.95677476	72.65945888
2012	9	14	5	0	0	12.48211622	12.48211622	3	0.5	5.85	0	0	0	0	69.9284	-2.083333	86.17718322	93.87276406
2012	9	15	6	0	0	-17.5937391	-17.5937391	1	0	0	0	0	0	0	70.16706	-3.846154	48.7271669	40.65483601
2012	9	16	0	0	0	-6.443367361	-6.443367361	4	1	11.7	1	21100	0.792375479	41.79780652	70.64439	-5.448718	112.2501112	106.8635289
2012	9	17	1	1	0	6.04002873	-6.443367361	3	0.5	5.85	1	12200	0.395893109	20.98233476	70.93079	-4.807693	86.5120644	82.00526166
2012	9	18	2	0	0	-2.518711414	-2.518711414	1	0	0	1	17000	0.660408631	35.16675958	71.40811	-3.685897	100.3702612	92.76469936
2012	9	19	3	0	0	-7.464616779	-7.464616779	3	0.5	5.85	1	12000	0.381219007	20.39521689	71.69451	-0.801282	89.67382812	97.09729734
2012	9	20	4	0	0	3.845314002	3.845314002	2	0.1	1.17	1	9800	0.194265921	10.44179324	71.88544	0.4807692	87.82331644	92.99183304
2012	9	21	5	0	0	12.38079127	12.38079127	2	0.1	1.17	0	0	0	0	72.45824	3.685897	89.69492827	96.55126076
2012	9	22	6	0	0	-17.62206629	-17.62206629	1	0	0	0	0	0	0	72.6969	3.044872	58.11970571	55.0750985
2012	9	23	0	0	0	-12.2601306	-12.2601306	2	0.1	1.17	0	0	0	0	73.22195	0.6410257	62.7728451	63.20083056
2012	9	24	1	0	0	0.142612652	0.142612652	1	0	0	0	0	0	0	73.50835	-1.923077	71.72788565	77.32042311
2012	9	25	2	0	0	5.815293927	5.815293927	2	0.1	1.17	0	0	0	0	73.69929	-3.044872	77.63971193	82.94236087
2012	9	26	3	0	0	-0.438860918	-0.438860918	2	0.1	1.17	0	0	0	0	74.27208	-4.326923	70.67629608	73.47697995
2012	9	27	4	0	0	3.796517198	3.796517198	2	0.1	1.17	1	18100	0.70240294	38.98336315	74.55847	-5.448718	113.0596323	113.8503701
2012	9	28	5	0	0	7.405354634	7.405354634	1	0	0	0	0	0	0	75.13126	-5.608974	76.92764063	71.10677452
2012	9	29	6	0	0	-21.19996479	-21.19996479	2	0.1	1.17	0	0	0	0	75.41766	-3.525641	51.86205421	53.41048519
2012	9	30	0	0	0	-8.567573749	-8.567573749	2	0.1	1.17	0	0	0	0	75.94272	0.801282	69.34642825	68.45395918
2012	10	1	1	0	0	14.49280305	14.49280305	3	0.5	5.85	1	9400	0.154647139	8.73756333	76.22912	3.365385	108.6748714	105.4022485
2012	10	2	2	0	0	7.560380384	7.560380384	1	0	0	1	18200	0.705952838	40.06282355	76.51551	8.493589	132.6323029	140.5130893
2012	10	3	3	0	0	-6.295533594	-6.295533594	1	0	0	1	20400	0.77418102	44.12831816	77.0883	11.85897	126.7800546	123.2730359
2012	10	4	4	0	0	7.762891379	7.762891379	3	0.5	5.85	0	0	0	0	77.3747	11.37821	102.3658014	103.5801833
2012	10	5	5	0	0	17.03670413	17.03670413	3	0.5	5.85	0	0	0	0	77.94749	8.01282	108.8470141	111.4271929
2012	10	6	6	0	0	-23.60536862	-23.60536862	1	0	0	1	15800	0.607810349	35.10104767	78.23389	5.128205	94.85777405	100.1135479
2012	10	7	0	0	0	-9.891053652	-9.891053652	1	0	0	1	14500	0.541597397	31.41264904	78.75895	-2.24359	98.03695539	99.87347737
2012	10	8	1	1	0	4.514127887	-9.891053652	2	0.1	1.17	0	0	0	0	79.04535	-10.41667	59.90762635	69.77370292
2012	10	9	2	0	0	3.149689	3.149689	3	0.5	5.85	0	0	0	0	79.33174	-16.02564	72.305789	74.53147274
2012	10	10	3	0	0	-5.464767049	-5.464767049	3	0.5	5.85	0	0	0	0	79.90453	-17.78846	62.50130295	60.05890211
2012	10	11	4	0	0	2.900249431	2.900249431	1	0	0	0	0	0	0	80.19093	-16.34615	66.74502943	67.25758711
2012	10	12	5	0	0	8.580090123	8.580090123	1	0	0	0	0	0	0	80.76373	-0.1602564	89.18356372	92.52920995
2012	10	13	6	0	0	-18.22198651	-18.22198651	3	0.5	5.85	0	0	0	0	81.00239	1.282051	69.91245449	58.95991045
2012	10	14	0	0	0	-17.64987601	-17.64987601	1	0	0	0	0	0	0	81.52744	11.05769	74.93525399	74.45743373
2012	10	15	1	0	0	9.8979564	9.8979564	1	0	0	0	0	0	0	81.81384	13.14103	104.8528264	105.0604549
2012	10	16	2	0	0	-2.054870637	-2.054870637	1	0	0	1	11000	0.302325577	18.21511599	82.10023	7.051282	105.3117574	104.118753
2012	10	17	3	0	0	-6.748476113	-6.748476113	3	0.5	5.85	0	0	0	0	82.57757	4.166667	85.84576089	86.10260357
2012	10	18	4	0	0	8.498538509	8.498538509	3	0.5	5.85	0	0	0	0	82.86396	-0.3205128	96.89198571	86.93295391
2012	10	19	5	0	0	13.10701708	13.10701708	4	1	11.7	0	0	0	0	83.34129	-1.442308	106.7059991	108.4371805
2012	10	20	6	0	0	-20.42808142	-20.42808142	1	0	0	1	8300	0.035359929	2.165795655	83.57996	-3.525641	61.79203323	61.80717994
2012	10	21	0	0	0	-6.849930974	-6.849930974	3	0.5	5.85	1	27700	0.905962405	55.71668791	84.05728	-8.333333	130.4407039	127.9785614
2012	10	22	1	0	0	9.191580406	9.191580406	2	0.1	1.17	1	16600	0.643710391	39.74911664	84.29594	-11.21795	123.188687	108.8665934
2012	10	23	2	0	0	-6.093190581	-6.093190581	1	0	0	1	27400	0.902515147	55.95593909	84.53461	-16.98718	117.4101785	115.3541148
2012	10	24	3	0	0	1.717685122	1.717685122	2	0.1	1.17	0	0	0	0	84.9642	-15.38461	72.46727512	73.05831781
2012	10	25	4	0	0	5.677228009	5.677228009	4	1	11.7	0	0	0	0	85.20287	-5.288462	97.29163601	96.93583217
2012	10	26	5	0	0	10.23964493	10.23964493	2	0.1	1.17	1	7600	0	0	85.58472	7.852564	104.8469289	101.8034418
2012	10	27	6	0	0	-19.36992828	-19.36992828	1	0	0	1	18200	0.705952838	44.47502879	85.77566	14.42308	125.3038405	126.9120669
2012	10	28	0	0	0	-5.936271108	-5.936271108	1	0	0	0	0	0	0	86.10979	21.95513	102.1286489	97.57620123
2012	10	29	1	0	0	13.30434786	13.30434786	1	0	0	1	24800	0.866818306	55.04296241	86.30071	16.50641	171.1544303	174.6508355
2012	10	30	2	0	0	5.7090616	5.7090616	1	0	0	1	16100	0.621678283	39.63199053	86.49165	3.365385	135.1980871	139.326749
2012	10	31	3	0	0	-2.715461629	-2.715461629	1	0	0	1	14500	0.541597397	34.66223342	86.77805	-8.974359	109.7504628	114.5381799
2012	11	1	4	0	0	4.582857428	4.582857428	1	0	0	0	0	0	0	86.8735	-11.69872	79.75763743	83.75186878
2012	11	2	5	0	0	10.49820237	10.49820237	2	0.1	1.17	0	0	0	0	87.1599	-4.166667	94.66143537	92.90079932
2012	11	3	6	0	0	-16.70833609	-16.70833609	1	0	0	0	0	0	0	87.25537	-0.1602564	70.38677751	70.26204337
2012	11	4	0	0	0	-12.39707518	-12.39707518	2	0.1	1.17	0	0	0	0	87.4463	31.73077	107.9499948	114.1753617
2012	11	5	1	0	0	7.785559617	7.785559617	1	0	0	0	0	0	0	87.54176	33.49359	128.8209096	131.8756194
2012	11	6	2	0	0	3.253914864	3.253914864	1	0	0	0	0	0	0	87.5895	18.58974	109.4331549	111.16757
2012	11	7	3	0	0	-0.45010677	-0.45010677	3	0.5	5.85	0	0	0	0	87.78043	9.615385	102.7957082	109.1916068
2012	11	8	4	0	0	-0.16433291	-0.16433291	2	0.1	1.17	1	10100	0.222756664	14.47918315	87.78043	-6.089744	97.17553624	94.04130703
2012	11	9	5	0	0	14.83879451	14.83879451	3	0.5	5.85	0	0	0	0	87.87589	-12.98077	95.58391451	95.71023087
2012	11	10	6	0	0	-19.95229946	-19.95229946	4	1	11.7	0	0	0	0	87.87589	-8.01282	71.61077054	78.11831555
2012	11	11	0	0	0	-9.725021151	-9.725021151	1	0	0	1	58500	0.997671878	64.10041816	87.87589	-0.1602564	142.0910306	140.8420821
2012	11	12	1	0	0	16.02781761	16.02781761	1	0	0	1	26000	0.884680447	56.61954859	87.87589	3.205128	163.7283842	164.4033759
2012	11	13	2	0	0	7.917579484	7.917579484	1	0	0	0	0	0	0	87.87589	6.891026	102.6844955	101.9511293
2012	11	14	3	0	0	-7.489597764	-7.489597764	1	0	0	0	0	0	0	87.82816	7.692307	88.03086924	94.20052221
2012	11	15	4	0	0	10.64661751	10.64661751	1	0	0	1	50600	0.993982233	62.86937622	87.78043	7.532051	168.8284747	169.5056046
2012	11	16	5	0	0	9.17172322	9.17172322	1	0	0	1	17200	0.668461948	42.11310273	87.68497	1.282051	140.251847	140.5880484
2012	11	17	6	0	0	-19.47055472	-19.47055472	1	0	0	0	0	0	0	87.68497	-2.564103	65.65031228	62.24420174
2012	11	18	0	0	0	-7.076295741	-7.076295741	3	0.5	5.85	0	0	0	0	87.5895	-11.85897	74.50423426	72.41191956
2012	11	19	1	0	0	12.13271051	12.13271051	1	0	0	1	11100	0.310647713	19.3378201	87.49403	-16.50641	102.4581506	94.61207957
2012	11	20	2	0	0	-3.851457849	-3.851457849	1	0	0	0	0	0	0	87.39857	-14.74359	68.80352215	70.85145485
2012	11	21	3	0	0	-4.925607122	-4.925607122	1	0	0	0	0	0	0	87.3031	-11.05769	71.31980288	75.55881884
2012	11	22	4	0	1	12.75865295	-0.133030119	1	0	0	1	6400	0	0	87.20763	-8.974359	78.10024088	71.41331933
2012	11	23	5	1	0	12.39117447	-7.076295741	1	0	0	0	0	0	0	87.01671	-4.647436	75.29297826	77.2997519
2012	11	24	6	0	0	-23.3432957	-23.3432957	3	0.5	5.85	0	0	0	0	86.96897	-0.1602564	69.3154179	70.96009739
2012	11	25	0	0	0	-11.62371482	-11.62371482	1	0	0	1	11000	0.302325577	18.36627878	86.8735	3.846154	97.46221796	98.43882296
2012	11	26	1	0	0	15.83026435	15.83026435	1	0	0	1	18800	0.726380468	43.94601832	86.68258	5.929487	152.3883497	152.7456627
2012	11	27	2	0	0	3.384333959	3.384333959	1	0	0	0	0	0	0	86.53938	2.403846	92.32755996	100.5022263
2012	11	28	3	0	0	-6.488746168	-6.488746168	1	0	0	1	30600	0.933602009	56.01612057	86.34845	0.3205128	136.1963372	137.8613726
2012	11	29	4	0	0	6.625060845	6.625060845	2	0.1	1.17	1	19100	0.736055797	43.97933387	86.20525	-5.288462	132.6911827	139.7002458
2012	11	30	5	0	0	14.08668204	14.08668204	1	0	0	0	0	0	0	85.96659	-8.814102	91.23917004	93.49425514
2012	12	1	6	0	0	-13.10979277	-13.10979277	1	0	0	0	0	0	0	85.82339	-7.692307	65.02129023	67.45790821
2012	12	2	0	0	0	-12.52699793	-12.52699793	1	0	0	1	7900	0	0	85.72792	-0.3205128	72.88040927	70.18172199
2012	12	3	1	0	0	10.08021618	10.08021618	2	0.1	1.17	1	24800	0.866818306	50.92557546	85.44153	4.166667	151.7839886	165.2385257
2012	12	4	2	0	0	5.984440063	5.984440063	3	0.5	5.85	1	5900	0	0	85.34606	13.94231	111.1228101	110.8237297
2012	12	5	3	0	0	-4.736483572	-4.736483572	3	0.5	5.85	1	13100	0.457737627	26.6632168	85.05967	17.94872	130.7851232	128.2977439
2012	12	6	4	0	0	12.44106298	12.44106298	1	0	0	0	0	0	0	84.86874	13.46154	110.771343	112.6834287
2012	12	7	5	0	0	15.87298471	15.87298471	1	0	0	0	0	0	0	84.58234	6.570513	107.0258377	109.0717386
2012	12	8	6	0	0	-26.63616388	-26.63616388	1	0	0	0	0	0	0	84.39141	3.685897	61.44114312	65.05987273
2012	12	9	0	0	0	-7.304168895	-7.304168895	1	0	0	0	0	0	0	84.24821	-0.801282	76.1427591	71.56813623
2012	12	10	1	0	0	5.923348295	5.923348295	1	0	0	0	0	0	0	83.91408	-0.9615384	88.8758899	88.18996444
2012	12	11	2	0	0	-3.858769827	-3.858769827	1	0	0	0	0	0	0	83.77088	1.602564	81.51467417	89.38614056
2012	12	12	3	0	0	-2.618316111	-2.618316111	3	0.5	5.85	1	13500	0.483151706	27.2980714	83.38902	5.128205	119.0469803	116.6323918
2012	12	13	4	0	0	6.826792888	6.826792888	1	0	0	0	0	0	0	83.15036	7.051282	97.02843489	95.24748232
2012	12	14	5	0	0	11.56916729	11.56916729	1	0	0	0	0	0	0	82.76849	6.570513	100.9081703	103.9592817
2012	12	15	6	0	0	-14.9428751	-14.9428751	1	0	0	1	4900	0	0	82.29117	1.442308	68.7906029	65.76042716
2012	12	16	0	0	0	-7.820048457	-7.820048457	1	0	0	0	0	0	0	82.10023	-4.326923	69.95325854	75.62581856
2012	12	17	1	0	0	8.907652718	8.907652718	1	0	0	1	28900	0.918574843	50.75126006	81.76611	-9.134615	132.2904078	134.4027492
2012	12	18	2	0	0	2.478353166	2.478353166	1	0	0	0	0	0	0	81.62291	-11.21795	72.88331317	73.33106172
2012	12	19	3	0	0	-4.957586036	-4.957586036	1	0	0	0	0	0	0	81.28878	-11.85897	64.47222396	56.51365399
2012	12	20	4	0	0	6.327553705	6.327553705	1	0	0	1	11100	0.310647713	16.93030033	81.14558	-11.69872	92.70471404	90.96887897
2012	12	21	5	0	0	7.107952353	7.107952353	1	0	0	1	13300	0.470597144	25.52989506	80.95465	-10.09615	103.4963474	113.6678273
2012	12	22	6	0	0	-20.46097792	-20.46097792	1	0	0	1	38800	0.975183519	52.65991001	80.66826	-7.211538	105.6556541	104.2261283
2012	12	23	0	0	0	-8.588254433	-8.588254433	1	0	0	0	0	0	0	80.52506	-4.487179	67.44962657	70.72152048
2012	12	24	1	1	0	8.793026052	-8.588254433	1	0	0	0	0	0	0	80.23866	-3.685897	67.96450857	63.34077048
2012	12	25	2	0	0	2.164922497	2.164922497	1	0	0	1	24300	0.85858242	45.71951389	80.09547	-3.365385	124.6145214	116.6610062
2012	12	26	3	0	0	-5.495073402	-5.495073402	1	0	0	0	0	0	0	79.80907	-4.00641	70.3075866	73.85457895
2012	12	27	4	0	0	4.023968562	4.023968562	5	1	11.7	0	0	0	0	79.7136	-5.288462	90.14910656	97.39574054
2012	12	28	5	0	0	10.8822447	10.8822447	3	0.5	5.85	1	15300	0.583558307	30.6368111	79.61814	-5.769231	121.2179648	113.4960632
2012	12	29	6	0	0	-18.03663633	-18.03663633	1	0	0	0	0	0	0	79.37948	-4.807693	56.53515067	60.76549691
2012	12	30	0	0	0	-9.821347949	-9.821347949	1	0	0	0	0	0	0	79.33174	-1.442308	68.06808405	69.7227464
2012	12	31	1	1	0	12.3627653	-9.821347949	5	1	11.7	1	22500	0.824484788	42.66708779	78.99761	3.525641	127.0689908	125.2380543
2013	1	1	2	1	0	5.880096771	-9.821347949	1	0	0	0	0	0	0	78.90215	3.685897	72.76669905	81.51312397
2013	1	2	3	1	0	-4.041044311	-9.821347949	1	0	0	0	0	0	0	78.66348	13.62179	82.46392205	77.43819724
2013	1	3	4	1	0	6.185522926	-9.821347949	1	0	0	0	0	0	0	78.56802	12.5	81.24667205	80.65947556
2013	1	4	5	0	0	13.74501816	13.74501816	2	0.1	1.17	0	0	0	0	78.47256	10.09615	103.4837282	106.8262559
2013	1	5	6	0	0	-25.0326498	-25.0326498	1	0	0	0	0	0	0	78.32935	3.205128	56.5018282	51.08945809
2013	1	6	0	0	0	-6.824696124	-6.824696124	3	0.5	5.85	0	0	0	0	78.23389	-1.442308	75.81688588	81.3467249
2013	1	7	1	0	0	9.460145654	9.460145654	2	0.1	1.17	1	21000	0.7898689	39.49344499	78.04296	-2.403846	125.7627046	125.1919377
2013	1	8	2	0	0	-2.552184107	-2.552184107	1	0	0	0	0	0	0	77.94749	-2.724359	72.67094689	78.81668842
2013	1	9	3	0	0	-9.972015084	-9.972015084	1	0	0	0	0	0	0	77.85203	-2.564103	65.31591192	65.19942784
2013	1	10	4	0	0	3.740087189	3.740087189	1	0	0	1	45800	0.98929004	50.20646955	77.75656	-1.282051	130.4210657	126.7455384
2013	1	11	5	0	0	7.019190943	7.019190943	1	0	0	1	19400	0.745389009	38.01483946	77.75656	-0.1602564	122.630334	115.9277598
2013	1	12	6	0	0	-24.71379259	-24.71379259	1	0	0	0	0	0	0	77.66109	-0.1602564	52.78704101	45.92171154
2013	1	13	0	0	0	-2.490834648	-2.490834648	1	0	0	0	0	0	0	77.56564	-0.801282	74.27352335	73.52823788
2013	1	14	1	1	0	6.751413337	-2.490834648	1	0	0	1	22400	0.822365842	42.55743232	77.5179	-0.4807692	117.1037285	107.0723487
2013	1	15	2	0	0	5.99003967	5.99003967	1	0	0	0	0	0	0	77.47017	-0.3205128	83.13969687	75.34185418
2013	1	16	3	0	0	-0.719017434	-0.719017434	2	0.1	1.17	1	20300	0.771454792	40.30851291	77.47017	-0.4807692	117.7488963	127.5624041
2013	1	17	4	0	0	3.060843539	3.060843539	1	0	0	0	0	0	0	77.42243	-0.6410257	79.84224784	78.95065672
2013	1	18	5	0	0	9.255077208	9.255077208	2	0.1	1.17	1	13000	0.451191203	23.80033598	77.42243	-1.923077	109.7247662	116.5128696
2013	1	19	6	0	0	-21.64079805	-21.64079805	5	1	11.7	0	0	0	0	77.3747	-2.564103	64.86979895	73.11475918
2013	1	20	0	0	0	-8.238362521	-8.238362521	1	0	0	1	17400	0.676324287	36.01426828	77.42243	-1.121795	104.0765408	104.6739636
2013	1	21	1	0	0	10.20670028	10.20670028	1	0	0	0	0	0	0	77.47017	2.403846	90.08071628	90.09881937
2013	1	22	2	0	0	5.307390121	5.307390121	1	0	0	0	0	0	0	77.47017	5.128205	87.90576512	88.88798235
2013	1	23	3	0	0	-4.070747609	-4.070747609	5	1	11.7	0	0	0	0	77.47017	1.923077	87.02249939	90.42119692
2013	1	24	4	0	0	-2.06138484	-2.06138484	1	0	0	0	0	0	0	77.56564	-5.608974	69.89528116	73.90090538
2013	1	25	5	0	0	11.3151329	11.3151329	5	1	11.7	1	45100	0.988350987	53.86512879	77.56564	-9.455129	144.9907727	134.9147698
2013	1	26	6	0	0	-27.40782738	-27.40782738	1	0	0	0	0	0	0	77.66109	-16.1859	34.06736262	34.30434256
2013	1	27	0	0	0	-5.248755459	-5.248755459	1	0	0	1	9500	0.164730825	9.060195392	77.75656	-18.42949	63.13850993	66.20399297
2013	1	28	1	0	0	8.609254074	8.609254074	1	0	0	1	17600	0.684000176	37.79100973	77.85203	-13.46154	110.7907538	109.9406614
2013	1	29	2	0	0	-2.460965743	-2.460965743	1	0	0	0	0	0	0	77.94749	-6.089744	69.39678026	70.52557788
2013	1	30	3	0	0	-5.266025661	-5.266025661	1	0	0	0	0	0	0	78.04296	-2.884615	69.89231934	74.35434004
2013	1	31	4	0	0	8.940922736	8.940922736	1	0	0	0	0	0	0	78.23389	0.3205128	87.49532554	86.75726004
2013	2	1	5	0	0	4.025767203	4.025767203	2	0.1	1.17	0	0	0	0	78.28162	-1.76282	81.7145672	89.40047875
2013	2	2	6	0	0	-18.98473283	-18.98473283	1	0	0	0	0	0	0	78.47256	-4.807693	54.68013417	56.94323094
2013	2	3	0	0	0	-12.88896706	-12.88896706	1	0	0	1	38000	0.972682399	55.19972615	78.61575	-5.929487	114.9970221	107.0185508
2013	2	4	1	0	0	11.56594621	11.56594621	1	0	0	1	14200	0.524794031	29.91325977	78.80668	-4.647436	115.63845	114.7026235
2013	2	5	2	0	0	4.716167644	4.716167644	5	1	11.7	0	0	0	0	78.94988	-0.9615384	94.40450924	97.24268158
2013	2	6	3	0	0	-0.621474533	-0.621474533	1	0	0	1	8500	0.058235833	3.348560393	79.04535	1.76282	83.53525586	84.34865144
2013	2	7	4	0	0	12.61184664	12.61184664	5	1	11.7	0	0	0	0	79.33174	2.083333	105.7269196	98.86700458
2013	2	8	5	0	0	12.2163416	12.2163416	1	0	0	0	0	0	0	79.42721	3.846154	95.4897056	86.06994305
2013	2	9	6	0	0	-22.80473181	-22.80473181	1	0	0	0	0	0	0	79.7136	6.570513	63.47938119	63.13914615
2013	2	10	0	0	0	-0.385171136	-0.385171136	1	0	0	1	9600	0.174694231	10.21961251	79.80907	7.692307	97.33581837	100.772353
2013	2	11	1	1	0	10.38701545	-0.385171136	1	0	0	0	0	0	0	79.95227	9.455129	89.02222786	85.48222422
2013	2	12	2	0	0	5.230319108	5.230319108	1	0	0	0	0	0	0	80.19093	8.173077	93.59432611	95.48271245
2013	2	13	3	0	0	0.823965865	0.823965865	1	0	0	1	12900	0.444565749	26.34052064	80.38186	5.929487	113.4758335	116.3796222
2013	2	14	4	0	0	8.419608393	8.419608393	3	0.5	5.85	0	0	0	0	80.66826	2.403846	97.34171439	102.2148449
2013	2	15	5	0	0	17.40168276	17.40168276	4	1	11.7	1	9700	0.18453879	11.02619271	80.76373	0.1602564	121.0518619	123.9891244
